molecule_chembl_id,canonical_smiles,standard_value,molecule_pref_name,standard_type,standard_units,assay_type,target_tax_id
CHEMBL3957930,C[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@@H](O)C(F)(F)F)c3)nc12,1.8,,IC50,nM,B,9606
CHEMBL3942856,CCCn1cc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4C)c3n2)cn1,1.1,,IC50,nM,B,9606
CHEMBL3968963,CC(C)n1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)cn1,4.2,,IC50,nM,B,9606
CHEMBL3951604,C[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc4c(cnn4C)c3)nc12,0.8,,IC50,nM,B,9606
CHEMBL3980515,COc1ccc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)cn1,2.4,,IC50,nM,B,9606
CHEMBL3980081,Cc1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)ccn1,2.2,,IC50,nM,B,9606
CHEMBL3951139,Cc1nn(C)c(C)c1-c1cn2ncc(C(N)=O)c(N[C@H]3CN(C(=O)C(C)(C)C#N)C[C@H]3C)c2n1,7.1,,IC50,nM,B,9606
CHEMBL3890788,Cc1nn(C)cc1-c1cn2ncc(C(N)=O)c(N[C@H]3CN(C(=O)C(C)(C)C#N)C[C@H]3C)c2n1,9.7,,IC50,nM,B,9606
CHEMBL3956402,C[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C4CC4)c3)nc12,1.4,,IC50,nM,B,9606
CHEMBL3896264,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12,6.8,,IC50,nM,B,9606
CHEMBL4112225,CC[C@H]1CN(C(=O)C2(C#N)CCC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12,14.8,,IC50,nM,B,9606
CHEMBL4115596,CC[C@@H]1CN(C(=O)C2(C#N)CCC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,5.0,,IC50,nM,B,9606
CHEMBL3963792,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,3.8,,IC50,nM,B,9606
CHEMBL3890332,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc4ncccc4c3)nc12,2.8,,IC50,nM,B,9606
CHEMBL3917516,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccnc(C)c3)nc12,6.1,,IC50,nM,B,9606
CHEMBL3973287,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc4c(cnn4C)c3)nc12,4.4,,IC50,nM,B,9606
CHEMBL3905704,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3c(C)nn(C)c3C)nc12,4.3,,IC50,nM,B,9606
CHEMBL3960021,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccnn3C)nc12,12.3,,IC50,nM,B,9606
CHEMBL3896771,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cn(C)nc3C)nc12,5.8,,IC50,nM,B,9606
CHEMBL3966881,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cn(CC(C)(C)O)nc3C)nc12,7.9,,IC50,nM,B,9606
CHEMBL3963248,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C4CC4)c3)nc12,5.9,,IC50,nM,B,9606
CHEMBL3949368,CCCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4CC)c3n2)cn1,3.9,,IC50,nM,B,9606
CHEMBL3922444,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccn(C)n3)nc12,9.0,,IC50,nM,B,9606
CHEMBL3980209,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3sc(C)nc3C)nc12,3.9,,IC50,nM,B,9606
CHEMBL3936210,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C(C)C)c3)nc12,5.9,,IC50,nM,B,9606
CHEMBL3914152,CC[C@@H]1CN(c2ccc(C#N)cn2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,2.3,,IC50,nM,B,9606
CHEMBL3980778,CCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CCN(c5ccc(C#N)nn5)CC4(C)C)c3n2)cn1,0.3,,IC50,nM,B,9606
CHEMBL3905150,Cn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CCN(c5ccc(C#N)nn5)CC4(C)C)c3n2)cn1,0.4,,IC50,nM,B,9606
CHEMBL3975940,CC[C@@H]1CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12,0.2,,IC50,nM,B,9606
CHEMBL3928562,CCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4CF)c3n2)cn1,2.0,,IC50,nM,B,9606
CHEMBL3904090,Cn1cc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4CF)c3n2)cn1,4.0,,IC50,nM,B,9606
CHEMBL3919654,CCCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4CF)c3n2)cn1,3.7,,IC50,nM,B,9606
CHEMBL3891603,CC(C)n1cc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4CF)c3n2)cn1,3.0,,IC50,nM,B,9606
CHEMBL3906388,N#CC1(C(=O)N2C[C@H](CF)[C@H](Nc3c(C(N)=O)cnn4cc(-c5cnn(C6CC6)c5)nc34)C2)CC1,3.7,,IC50,nM,B,9606
CHEMBL3973864,N#CC1(C(=O)N2C[C@H](CF)[C@H](Nc3c(C(N)=O)cnn4cc(-c5cnn(C(F)F)c5)nc34)C2)CC1,3.1,,IC50,nM,B,9606
CHEMBL3899917,Cn1ncc2cc(-c3cn4ncc(C(N)=O)c(N[C@@H]5CN(C(=O)C6(C#N)CC6)C[C@@H]5CF)c4n3)ccc21,0.3,,IC50,nM,B,9606
CHEMBL3927910,Cc1cc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4CF)c3n2)ccn1,1.2,,IC50,nM,B,9606
CHEMBL3982270,N#CC1(C(=O)N2C[C@H](CF)[C@H](Nc3c(C(N)=O)cnn4cc(-c5ccc6c(c5)NC(=O)C6)nc34)C2)CC1,0.4,,IC50,nM,B,9606
CHEMBL3908821,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C(F)F)c3)nc12,3.6,,IC50,nM,B,9606
CHEMBL3983334,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@H](O)C(F)(F)F)c3)nc12,11.6,,IC50,nM,B,9606
CHEMBL3913520,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)(C)O)c3)nc12,8.0,,IC50,nM,B,9606
CHEMBL3938736,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@H](C)O)c3)nc12,8.9,,IC50,nM,B,9606
CHEMBL3890933,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@@H](C)O)c3)nc12,5.8,,IC50,nM,B,9606
CHEMBL3922507,COc1cccc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4C)c3n2)n1,1.0,,IC50,nM,B,9606
CHEMBL3907704,CC(C)(C#N)C(=O)N1C[C@H](CF)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cn[nH]c4)nc23)C1,19.8,,IC50,nM,B,9606
CHEMBL3935662,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cn[nH]c3)nc12,3.0,,IC50,nM,B,9606
CHEMBL3952907,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,4.2,,IC50,nM,B,9606
CHEMBL3952907,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,5.0,,IC50,nM,B,9606
CHEMBL3952907,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,6.7,,IC50,nM,B,9606
CHEMBL3967441,Cc1noc(C)c1-c1cn2ncc(C(N)=O)c(N[C@@H]3CN(C(=O)C4(C#N)CC4)C[C@@H]3CF)c2n1,1.3,,IC50,nM,B,9606
CHEMBL3906070,O=C1NCN(C2CCCCC2)c2c1cnc1[nH]ccc21,10.0,,IC50,nM,B,9606
CHEMBL3934061,O=C1NCN([C@H]2CC[C@H](CNCC(F)(F)Br)CC2)c2c1cnc1[nH]ccc21,0.88,,IC50,nM,B,9606
CHEMBL3954540,CN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,5.4,,IC50,nM,B,9606
CHEMBL3986613,O=C1NCN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c1cnc1[nH]ccc21,2.4,,IC50,nM,B,9606
CHEMBL3892634,N#CCN1CN(C2CCCCC2)c2c(cnc3[nH]ccc23)C1=O,3.5,,IC50,nM,B,9606
CHEMBL3967370,CS(=O)(=O)NC[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1,0.88,,IC50,nM,B,9606
CHEMBL3981673,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNS(=O)(=O)C3CC3)CC2)CN1CC(F)(F)F,1.4,,IC50,nM,B,9606
CHEMBL3952936,N#CCN1CN([C@H]2CC[C@H](CO)CC2)c2c(cnc3[nH]ccc23)C1=O,3.5,,IC50,nM,B,9606
CHEMBL3976846,N#CCNC[C@H]1CC[C@H](N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1,3.4,,IC50,nM,B,9606
CHEMBL3944182,CCN1CN([C@H]2CC[C@H](CNCC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,5.0,,IC50,nM,B,9606
CHEMBL3968326,N#CCNC[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1,3.2,,IC50,nM,B,9606
CHEMBL3892672,CN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,2.2,,IC50,nM,B,9606
CHEMBL3964946,CN1CN([C@H]2CC[C@H](C(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,5.0,,IC50,nM,B,9606
CHEMBL3936358,CN1CN([C@H]2CC[C@H](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,3.0,,IC50,nM,B,9606
CHEMBL3938113,O=C1NCN([C@H]2CC[C@H](CNC3(C(F)(F)F)CC3)CC2)c2c1cnc1[nH]ccc21,1.4,,IC50,nM,B,9606
CHEMBL3967688,CN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,2.0,,IC50,nM,B,9606
CHEMBL3943509,CN(CC#N)C[C@H]1CC[C@H](N2CN(C)C(=O)c3cnc4[nH]ccc4c32)CC1,5.5,,IC50,nM,B,9606
CHEMBL3976204,CN1CN([C@H]2CC[C@H](CNCC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,2.0,,IC50,nM,B,9606
CHEMBL3952221,CN1CN([C@H]2CC[C@H](CN(C)S(C)(=O)=O)CC2)c2c(cnc3[nH]ccc23)C1=O,2.6,,IC50,nM,B,9606
CHEMBL3981038,COCCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,5.0,,IC50,nM,B,9606
CHEMBL3966746,CSCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,6.0,,IC50,nM,B,9606
CHEMBL3891913,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)(F)F)CC2)CN1CC(F)(F)F,3.2,,IC50,nM,B,9606
CHEMBL3963389,COCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,3.8,,IC50,nM,B,9606
CHEMBL3947499,CN1CN([C@H]2CC[C@H](CNC3CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,13.0,,IC50,nM,B,9606
CHEMBL3944237,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)(F)F)CC2)CN1CC1CC1,5.2,,IC50,nM,B,9606
CHEMBL3916308,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)(F)F)CC2)CN1CC1CCCO1,12.0,,IC50,nM,B,9606
CHEMBL3981841,N#CCCCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,3.4,,IC50,nM,B,9606
CHEMBL3956439,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)(F)F)CC2)CN1C1CC1,2.4,,IC50,nM,B,9606
CHEMBL3936693,CCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,3.3,,IC50,nM,B,9606
CHEMBL3901870,CN(C)C(=O)CN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.5,,IC50,nM,B,9606
CHEMBL3892991,CN(C[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1)S(C)(=O)=O,5.0,,IC50,nM,B,9606
CHEMBL3898972,CN(C[C@H]1CC[C@H](N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1)S(C)(=O)=O,4.1,,IC50,nM,B,9606
CHEMBL3910814,CCN1CN([C@H]2CC[C@H](CN(C)S(C)(=O)=O)CC2)c2c(cnc3[nH]ccc23)C1=O,7.0,,IC50,nM,B,9606
CHEMBL3980883,N#CCCN1CCN(C[C@H]2CC[C@H](N3CN(C4CC4)C(=O)c4cnc5[nH]ccc5c43)CC2)CC1,110.0,,IC50,nM,B,9606
CHEMBL3949226,CN1CN([C@H]2CC[C@H](CN3CCN(CCC#N)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,72.0,,IC50,nM,B,9606
CHEMBL3947242,CN1CN([C@H]2CC[C@H](CNS(=O)(=O)CC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.42,,IC50,nM,B,9606
CHEMBL3919463,CN1CN([C@H]2CC[C@H](CNS(C)(=O)=O)CC2)c2c(cnc3[nH]ccc23)C1=O,0.65,,IC50,nM,B,9606
CHEMBL3984749,CN1CN([C@H]2CC[C@H](CN3CCCS3(=O)=O)CC2)c2c(cnc3[nH]ccc23)C1=O,0.38,,IC50,nM,B,9606
CHEMBL3924902,CN(C)C[C@H]1CC[C@H](N2CNC(=O)c3cnc4[nH]ccc4c32)CC1,11.0,,IC50,nM,B,9606
CHEMBL3892444,CN(CC(F)(F)F)C[C@H]1CC[C@H](N2CN(C)C(=O)c3cnc4[nH]ccc4c32)CC1,1.5,,IC50,nM,B,9606
CHEMBL3961430,COCN1CN([C@H]2CC[C@H](CN(C)CC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,3.2,,IC50,nM,B,9606
CHEMBL3901392,N#CCN1CN([C@H]2CC[C@H](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,2.2,,IC50,nM,B,9606
CHEMBL3975691,CS(=O)(=O)NC[C@H]1CC[C@H](N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1,1.8,,IC50,nM,B,9606
CHEMBL3911589,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CN3CCCS3(=O)=O)CC2)CN1C1CC1,1.4,,IC50,nM,B,9606
CHEMBL3981587,N#CCNC[C@H]1CC[C@H](N2CNC(=O)c3cnc4[nH]ccc4c32)CC1,2.1,,IC50,nM,B,9606
CHEMBL3893247,CCN1CN([C@H]2CC[C@H](CNS(=O)(=O)CC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,1.9,,IC50,nM,B,9606
CHEMBL3913622,CCN1CN([C@H]2CC[C@H](CNS(=O)(=O)C3CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,4.2,,IC50,nM,B,9606
CHEMBL3985528,N#CCN1CN([C@H]2CC[C@H](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,4.4,,IC50,nM,B,9606
CHEMBL3949572,CCN1CN([C@H]2CC[C@H](CNS(C)(=O)=O)CC2)c2c(cnc3[nH]ccc23)C1=O,3.4,,IC50,nM,B,9606
CHEMBL3942783,CN(CC#N)C[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1,11.0,,IC50,nM,B,9606
CHEMBL3968872,CN(CC(F)(F)F)C[C@H]1CC[C@H](N2CN(CC#N)C(=O)c3cnc4[nH]ccc4c32)CC1,0.9,,IC50,nM,B,9606
CHEMBL3893600,O=C1NCN([C@H]2CC[C@H](CN3CC[C@@H](F)C3)CC2)c2c1cnc1[nH]ccc21,19.0,,IC50,nM,B,9606
CHEMBL3896113,CN1CN([C@H]2CC[C@H](COCCC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,0.85,,IC50,nM,B,9606
CHEMBL3932070,CN1CN([C@H]2CC[C@H](CNC3(C#N)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,3.6,,IC50,nM,B,9606
CHEMBL3903817,CN1CN([C@H]2CC[C@H](CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,1.6,,IC50,nM,B,9606
CHEMBL3933776,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)F)CC2)CN1C1CC1,7.1,,IC50,nM,B,9606
CHEMBL3907106,CCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,9.4,,IC50,nM,B,9606
CHEMBL3894490,COCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,18.0,,IC50,nM,B,9606
CHEMBL3983594,N#CCN1CN([C@H]2CC[C@H](CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,1.9,,IC50,nM,B,9606
CHEMBL3934831,N#CCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,2.7,,IC50,nM,B,9606
CHEMBL3922146,CN(CC#N)C[C@H]1CC[C@H](N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1,12.0,,IC50,nM,B,9606
CHEMBL3896236,CCN1CN([C@H]2CC[C@H](CN(C)CC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,14.0,,IC50,nM,B,9606
CHEMBL3913143,N#CCN1CN([C@H]2CC[C@H](CNC3CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,6.5,,IC50,nM,B,9606
CHEMBL3960523,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CF)CC2)CN1C1CC1,6.3,,IC50,nM,B,9606
CHEMBL3950208,CN1CN([C@H]2CC[C@H](CN3CC(O)C3)CC2)c2c(cnc3[nH]ccc23)C1=O,2.0,,IC50,nM,B,9606
CHEMBL3930342,CN(CC(F)(F)F)C[C@H]1CC[C@H](N2CNC(=O)c3cnc4[nH]ccc4c32)CC1,1.4,,IC50,nM,B,9606
CHEMBL3957838,O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CN3CCCS3(=O)=O)CC2)CN1CC(F)(F)F,2.6,,IC50,nM,B,9606
CHEMBL482967,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,5389.0,CYC-116,Kd,nM,B,9606
CHEMBL3688339,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,30000.0,,Kd,nM,B,9606
CHEMBL507361,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,30000.0,MIRDAMETINIB,Kd,nM,B,9606
CHEMBL3545308,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,30000.0,ROCILETINIB,Kd,nM,B,9606
CHEMBL1231124,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,30000.0,AZD-1480,Kd,nM,B,9606
CHEMBL482767,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,30000.0,SNS-314,Kd,nM,B,9606
CHEMBL3334567,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,30000.0,SAVOLITINIB,Kd,nM,B,9606
CHEMBL3039517,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,30000.0,RABUSERTIB,Kd,nM,B,9606
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,30000.0,RG-547,Kd,nM,B,9606
CHEMBL2107832,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,30000.0,PIMASERTIB,Kd,nM,B,9606
CHEMBL3590106,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,30000.0,ULIXERTINIB,Kd,nM,B,9606
CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,30000.0,CUDC-101,Kd,nM,B,9606
CHEMBL1908394,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,30000.0,GSK-461364,Kd,nM,B,9606
CHEMBL2323775,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,30000.0,MK-8033,Kd,nM,B,9606
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,30000.0,NINTEDANIB,Kd,nM,B,9606
CHEMBL3545076,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,30000.0,LY-2584702,Kd,nM,B,9606
CHEMBL1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,30000.0,VX-702,Kd,nM,B,9606
CHEMBL1289601,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,30000.0,LENVATINIB,Kd,nM,B,9606
CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,30000.0,GILTERITINIB,Kd,nM,B,9606
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,30000.0,NERATINIB,Kd,nM,B,9606
CHEMBL1233528,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,30000.0,VOLASERTIB,Kd,nM,B,9606
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,30000.0,POZIOTINIB,Kd,nM,B,9606
CHEMBL536151,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,30000.0,IMD-0354,Kd,nM,B,9606
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,30000.0,TOZASERTIB,Kd,nM,B,9606
CHEMBL3544932,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,30000.0,TAK-901,Kd,nM,B,9606
CHEMBL2140408,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,30000.0,AMG-900,Kd,nM,B,9606
CHEMBL2103839,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,30000.0,RIDAFOROLIMUS,Kd,nM,B,9606
CHEMBL3545366,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,30000.0,VOXTALISIB,Kd,nM,B,9606
CHEMBL571546,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,30000.0,TIRBANIBULIN,Kd,nM,B,9606
CHEMBL3544944,O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,30000.0,BMS-863233,Kd,nM,B,9606
CHEMBL3188267,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,30000.0,CAPMATINIB,Kd,nM,B,9606
CHEMBL2041933,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,30000.0,AZD-7762,Kd,nM,B,9606
CHEMBL2138625,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,30000.0,,Kd,nM,B,9606
CHEMBL372764,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,30000.0,PERIFOSINE,Kd,nM,B,9606
